FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[0B030FDA];6;6;CRFStonehillsAleucHouse;Aleuc's House;CRFStonehillsBlacksmithAleuc;CRFStonehillsAleucHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;94;2;0;0;1;CRFStonehillsBlacksmithAleuc;5;0;6;3
[0005A01A];6;6;CidhnaMine03;Obscured Passage;;CidhnaMineLocation;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonCave;4;23;3;0;0;0;;1;0;0;2
[0B01317E];6;0;CRFBarleydarkFarmInterior;Barleydark Farmhouse;MithorpaNasyal;CRFBarleydarkFarmInteriorLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;;1;142;2;0;0;1;MithorpaNasyal;4;0;6;8
[0001605E];6;0;WhiterunBanneredMare;The Bannered Mare;WhiterunBanneredMareFaction;WhiterunBanneredMareLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;1;0;0;0;0;;0;0;0;0
[000165B7];5;7;WhiterunDrunkenHuntsman;The Drunken Huntsman;WhiterunDrunkenHuntsmanFaction;WhiterunDrunkenHuntsmanLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;3;1;0;0;1;HirelingJenassa;0;0;2;0
[00013907];5;3;KynesgroveBraidwoodInn;Braidwood Inn;KynesgroveBraidwoodInnkeeperFaction;KynesgroveBraidwoodInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;3;0;0;0;1;CRFKynesgroveFroa;0;0;1;0
[00015261];5;2;HillgrundsTomb01;Hillgrund's Tomb;;HillgrundsTombLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[0B0DEF99];5;0;CRFStonehillsGesturHouse;Gestur Rockbreaker's House;GesturRockbreaker;CRFStonehillsGesturHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;82;2;0;0;1;GesturRockbreaker;3;0;6;1
[0B014249];5;0;CRFStonehillsArgiFarseersHouse;Argi Farseer's House;ArgiFarseer;CRFStonehillsArgisHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSExploreMountain;1;162;2;0;0;1;ArgiFarseer;5;0;5;7
[0B02EC60];4;8;CRFHeljarchenHeigensHouse;Heigen's Farmhouse;CRFHeljarchenHeigen;CRFHeljarchenHeigensHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;154;2;0;0;1;CRFHeljarchenHeigen;5;0;7;4
[00015238];4;8;NarzulburMauhulakhsLonghouse;Mauhulakh's Longhouse;TownNarzulburFaction;NarzulburMauhulakhsLonghouseLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;0;3;2;0;1;2;Mauhulakh,Uglarz;0;0;1;0
[0005A856];4;7;Bthardamz01b;Bthardamz Workshop;;BthardamzLocation;DefaultLightingTemplate;DwarvenImagespace01;IntDungeonDwemerMedium;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[000198E2];4;7;DushnikhYalLonghouse;Burguk's Longhouse;TownDushnikhYalFaction;DushnikhYalBurguksLonghouseLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSExploreTundra;0;3;3;0;0;0;;0;0;0;0
[000C7348];4;4;HallOfTheVigilant01;Hall of the Vigilant;VigilantOfStendarrFaction;HalloftheVigilantLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;0;4;1;0;0;0;;0;0;0;1
[00016BCE];4;3;RiftenElgrimsElixirs;Elgrim's Elixirs;RiftenElgrimsElixirsFaction;RiftenElgrimsElixirsLocation;RiftenRatwayMed;;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[00015260];4;2;HoarfrostGrottoOLD;Hoarfrost Grotto;;CRFHoarfrostGrottoLocation;IceCaveClose;DefaultImageSpaceDungeon;IntDungeonCaveIce01;MUSDungeonIce;1;100;6;0;1;7;EncAtronachFrost,EncHorseSaddledGrey,EncIceWraith,EncSkeleton01Melee1H,TreasCorpseCommonerRedguardFemale,TreasCorpseCommonerRedguardMale,TreasCorpseHagraven;3;0;2;5
[00037B76];4;1;Avanchnzel02;Avanchnzel Animoncultory;;AvanchnzelLocation;DwarvenLightingMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[0002E760];4;0;StonehillsMine;Rockwallow Mine;;StonehillsMineLocation;IceCave_HobsFall_LightingTemplate;IceMineImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;1;0;0;0;1;Swanhvir;0;0;0;0
[0B02EC5F];3;8;CRFHeljarchenJensHouse;Jens' Farmhouse;CRFHeljarchenFarmerJens;CRFHeljarchenJensHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;114;2;0;0;1;CRFHeljarchenFarmerJens;5;0;5;3
[0B021C2B];3;8;CRFWhiterunMaidenLoomManor;Maiden-Loom Manor;WhiterunMaidenLoomManorFaction;WhiterunMaidenLoomManorLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;235;5;0;0;1;LillithMaidenLoom;7;0;6;13
[00077289];3;7;SolitudeCastleDourTower;Castle Dour, Tower;CWImperialFaction;SolitudeCastleDourLocation;SolitudeInteriors;DefaultImageSpaceDungeon;IntRoomStoneMediumAcousticSpace;MUSCastle;1;13;2;0;1;1;CaptainMetilius;5;0;1;0
[000165B5];3;7;WhiterunJorrvaskr;Jorrvaskr;CompanionsFaction;WhiterunJorrvaskrLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;MUSCastle;0;1;1;0;0;0;;0;0;0;1
[0B01A42B];3;6;CRFWhiterunWintersandManorHouse;Wintersand Manor;WhiterunWintersandManorFaction;WhiterunWintersandManorLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;267;6;0;0;2;Ahlam,Nazeem;8;0;13;19
[000CAB91];3;5;WinterholdCollegeHallofAttainment;Hall of Attainment;;WinterholdCollegeDormitory2Location;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneLargeAcousticSpace;_NONE;0;4;3;0;0;1;GuardWinterholdCollege;0;0;0;0
[000161F5];3;1;LeftHandMine;Left Hand Mine;;LeftHandMineMineLocation;MineTemplateClose;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonFort;1;24;4;0;1;0;;1;0;0;0
[000471DC];2;9;FrostflowAbyss;Frostflow Abyss;;FrostflowLighthouseLocation;IceCaveMedium;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;1;0;0;0;0;;0;0;0;0
[0B02EC5E];2;8;CRFHeljarchenApothecary;Fathenda's Formulas;CRFHeljarchenApothecaryFathenda;CRFHeljarchenApothecaryLocation;FarmLightingTemplate;;IntRoomStoneMediumAcousticSpace;MUSTownTest;1;157;4;0;0;1;CRFHeljarchenApothecaryFathenda;5;0;5;10
[000CCDAA];2;8;WarehouseFurniture;Warehouse Furniture;;;DefaultLightingTemplate;TestSnowCaveIS;;;0;1;1;0;1;0;;0;0;0;0
[0B1A8B7A];2;4;CRFFrostRiverHenrikHouse;Henrik's House;CRFFrostRiverHenrikHouseFaction;CRFFrostRiverHenrikHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;137;4;0;0;1;MS06Victim;4;0;5;5
[00071FFE];2;4;SolitudeJusticiarsHeadquarters;Thalmor Headquarters;CRFThalmorHQFaction;CRFSolitudeThalmorHQLocation;SolitudeInteriors;SolitudeInteriorIS;IntRoomStoneMediumAcousticSpace;MUSCastle;0;61;2;0;18;10;CRFCWFieldCOSonsHaafingar,CRFSolitudeJusticiarDay01,CRFSolitudeJusticiarDay02,CRFSolitudeJusticiarNight01,CRFSolitudeJusticiarNight02,CRFSolitudeStormcloakDay01,CRFSolitudeStormcloakDay02,CRFSolitudeStormcloakNight01,CRFSolitudeStormcloakNight02,CRFSolitudeThalmorJusticiarBoss;2;0;5;1
[000AC5D2];2;0;WolfSkullCave02;Wolfskull Ruins;;WolfskullCaveLocation;NchuandZelFar;DefaultImageSpaceDungeon;IntDungeonCaveEpicAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[0B031377];1;9;CRFFrostRiverMeadery;Frost River Meadery;FrostRiverFarmFaction;FrostRiverFarmInteriorLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;221;3;0;0;2;CRFFrostRiverMeaderyIddli,CRFFrostRiverMeaderySignar;4;0;9;7
[0B02EC5D];1;8;CRFHeljarchenBlacksmith;Traillus' House;CRFHeljarchenBlacksmithTraillus;CRFHeljarchenBlacksmithLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;195;2;0;0;1;CRFHeljarchenBlacksmithTraillus;6;1;7;9
[0B1A8B79];1;4;CRFFrostRiverRogensHouse;Rogen's House;CRFFrostRiverRogenHouseFaction;CRFFrostRiverRogenHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;146;2;0;0;2;CRFFrostRiverDeminia,DLC1VQ03VampireDriver;4;0;6;8
[000961FF];1;1;WinterholdJail;The Chill;;WinterholdHoldLocation;FarmLightingTemplate;FarmInteriorIS;IntDungeonCaveIce01;MUSDungeonIce;0;4;0;0;0;0;;0;0;0;3
[0001522A];0;7;Ragnvald01;Ragnvald Temple;;RagnvaldLocation;DraugrPriestClose;BleakFallsBarrowImagespace01;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[00097298];0;6;WindhelmPalaceUpstairs02;Palace of the Kings, Upstairs;WindhelmPalace;WindhelmPalaceOfTheKingsLocation;WindhelmLightingTemplate;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSCastle;0;2;0;0;0;0;;0;0;0;0
[000DD216];0;5;SolitudeHalloftheDeadCatacombs;Solitude Catacombs;SolitudeStyrrsHouseFaction;SolitudeCemetaryLocation;SolitudeInteriors;SolitudeInteriorLgIS;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;3;3;0;3;0;;0;0;0;3
[00016788];0;4;WindhelmNiranyesHouse;Niranye's House;Niranye;WindhelmNiranyesHouseLocation;WindhelmInteriorTemplate02;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;2;0;0;0;1;Sulvar;0;0;1;0
[00039850];0;0;NightingaleHall01;Nightingale Hall;;NightingaleHallLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;3;0;0;1;0;;0;0;0;0
