FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[0003B698];2;5;RiftenRatway01;The Ratway;;RiftenRatwayLocation;RiftenRatwayClose;RiftenRatway_Imagespace;IntDungeonFortAcousticSpace;MUSDungeonFort;0;3;3;0;0;1;dunRatwayBanditMelee;0;0;0;0
[00016776];2;2;WindhelmArgonianAssemblage;Argonian Assemblage;WindhelmArgonianFaction;WindhelmArgonianAssemblageLocation;WindhelmInteriorTemplate02;DefaultImageSpaceDungeon;IntRoomStoneLargeAcousticSpace;MUSTownTest;0;4;2;0;1;0;;0;0;0;2
[0B031377];1;9;ARTHLALFarmhouse;Shoal's Rest Farm;ARTHLALShoalsRestFaction;ARTHLALFarmhouseLocation;DefaultLightingTemplate;;IntRoomWoodMediumAcousticSpace;;1;317;71;0;23;2;ARTHLALFarmGeraldineShoal,ARTHLALFarmSavlianShoal;6;0;21;20
[000681DD];1;6;BoulderfallCave01;Boulderfall Cave;;BoulderfallCaveLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[00016BDF];1;5;RiftenBeeandBarb;The Bee and Barb;RiftenBeeandBarbFaction;RiftenBeeandBarbLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;1;1;0;0;0;;0;0;0;0
[00016789];1;4;WindhelmCandlehearthHall;Candlehearth Hall;WindhelmCandlehearthOwnerFaction;WindhelmCandlehearthHallLocation;WindhelmInteriorTemplate02;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;1;1;0;0;0;;0;0;0;0
[0001677F];1;3;WindhelmNewGnisisCornerclub;New Gnisis Cornerclub;WindhelmCornerclubInnkeeperFaction;WindhelmNewGnisisCornerclubLocation;WindhelmInteriorTemplate03;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;3;1;0;3;0;;0;0;1;1
[00013A7F];1;1;DawnstarWindpeakInn;Windpeak Inn;DawnstarWindpeakInnFaction;DawnstarWindpeakInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;2;1;0;0;0;;0;0;0;0
[00016DFA];0;9;MarkarthVlindrelHall;Vlindrel Hall;;MarkarthVlindrelHallLocation;MarkarthLightingClose;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;5;1;0;5;0;;0;0;0;0
[000133C6];0;9;RiverwoodSleepingGiantInn;Sleeping Giant Inn;RiverwoodSleepingGiantInnFaction;RiverwoodSleepingGiantInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;2;2;0;0;0;;0;0;0;0
[04018682];0;7;DLC2RRAbandonedBuilding;Abandoned Building;DLC2RRBeggarFaction;DLC2RRAbandonedBuildingLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;DLC2MUSExploreSolstheimGeneral;0;3;1;0;2;0;;0;0;1;1
[000165A8];0;6;WhiterunBreezehome;Breezehome;;WhiterunBreezehomeLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;5;1;0;5;0;;0;0;0;0
