FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[000A8B23];9;7;RiftenJail01;Riften Jail;CrimeFactionRift;RiftenJailLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomStoneMediumAcousticSpace;MUSCastle;2;1897;83;0;2;4;EncSkeever,Molgrom,Sibbi,Threki;39;7;40;66
[000918D3];9;7;WhiterunUthgerdTheUnbrokensHouse;Uthgerd's House;WhiterunUthgerdsHouseFaction;WhiterunUthgerdTheUnbrokensHouseLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;213;5;0;0;1;Uthgerd;6;0;10;14
[0004761B];9;7;TrevasWatch02;Treva's Watch Escape Tunnel;;TrevasWatchLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;2;538;18;0;0;8;LvlBanditMelee2HGuard,LvlBanditMeleeBerserker,LvlBanditMeleeTank,LvlBanditMissileHoldPosition256,TreasCorpseCommonerImperialMale,TreasCorpseCommonerNordFemale,TreasCorpseCommonerNordMale;14;2;7;23
[0003CBCB];9;7;DarklightTower02;Darklight Chambers;;DarklightTowerLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;2;652;34;0;4;9;dunDarklight_LvlWitchAny,EncHagraven,LvlHagravenCompanion,LvlWitchAny,TreasCorpseBanditDarkElfMale;27;3;6;10
[00016A07];9;7;SolitudeVittoriaVicisHouse;Vittoria Vici's House;VittoriaVici;SolitudeVittoriaVicisHouseLocation;SolitudeInteriors;SolitudeInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSTownTest;1;750;6;0;0;2;AquilliusAeresius,VittoriaVici;20;1;15;32
[00015233];9;7;Orotheim01;Orotheim;;OrotheimLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;2;617;38;0;0;5;LvlBanditBossAmbush,LvlBanditMeleeTank,LvlBanditMissileAmbushHoldPositionLinkCustom02256,LvlBanditMissileHoldPositionLinkCustom02256,LvlBanditWizardAmbush;17;5;15;17
[000138CF];9;7;MorthalJorgenandLamisHouse;Jorgen and Lami's House;MorthalJorgensHouseFaction;MorthalJorgenAndLamisHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;120;4;0;1;2;Jorgen,Lami;5;0;5;4
[0009CCDD];9;6;RiftenValindorsHouse;Valindor's House;Valindor;RiftenValindorsHouseLocation;RiftenRatwayMed;;IntRoomStoneMediumAcousticSpace;MUSTownTest;1;153;3;0;0;1;Valindor;4;0;5;14
[0008B84D];9;6;SunderstoneGorge01;Sunderstone Gorge;;SunderstoneGorgeLocation;AlikrBaseLightingTemplate;ISSkyrimOvercastRainDAY;IntDungeonCave;MUSDungeonCave;1;1593;96;0;10;20;EncAtronachFlameHoldPosLinked256,EncSkeever,LvlSkeletonMeleeMixed,LvlWarlockConjurerHoldPos256,LvlWarlockFire,LvlWarlockFireBossHoldPos256,LvlWarlockFireCondescendingF,LvlWarlockFireHoldPos256,LvlWarlockFireOmit01,LvlWarlockNecromancerHoldPos256,LvlWarlockNecromancerMaleDarkElf,TreasCorpseCommonerBretonMale,TreasCorpseCommonerRedguardFemale,TreasCorpseCommonerWoodElfMale,TreasCorpseSkeleton,TreasCorpseWarlockSkeletal;42;29;15;17
[0003EA9D];9;6;MarkarthTempleInnerSanctum;Inner Sanctum;MarkarthTempleofDibellaFaction;MarkarthTempleofDibellaLocation;MarkarthLightingClose;MarkarthTempleImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;1;602;8;0;0;0;;15;0;11;25
[000198DD];9;6;SoljundsSinkholeMinersHouse;Miner's House;TownSoljundsSinkholeFaction;SoljundsMineMinersHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSDungeonFort;1;116;2;0;0;2;Perth,Tuthul;5;0;4;5
[000165B1];9;6;WhiterunCarlottaValentiasHouse;Carlotta Valentia's House;WhiterunCarlottaValentiasHouseFaction;WhiterunCarlottaValentiasHouseLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;268;5;0;0;2;CarlottaValentia,MilaValentia;8;0;13;19
[00015229];9;6;RannveigsFast01;Rannveig's Fast;;RannveigsFastLocation;RannveigsFarTemplate;RannveigsImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;2;1295;102;0;1;22;dunRannLvlWarlockAssistant,dunRannLvlWarlockBoss,DunRannveigGhostLvlBandit01Melee1H,DunRannveigGhostLvlBandit01Melee2H,DunRannveigsFastTreasCorpseBanditOrcMale,EncDog,TreasCorpseBanditNordMale,TreasCorpseBanditOrcMale,TreasCorpseCommonerBretonMale,TreasCorpseCommonerWoodElfMale,TreasCorpseDraugrMale;63;14;1;10
[000D9DC7];9;5;ShroudHearthBarrow02;Shroud Hearth Depths;;ShroudHearthBarrowLocation;CidhnaMine_LightingTemplateClose;CaveImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;757;78;0;0;13;EncSkeleton01AmbushMelee1H,EncSkeleton01AmbushMelee1HShield,EncSkeleton01AmbushMelee2H,EncSkeleton01AmbushMissileHoldPosition32,LvlDraugrAmbushBossMale,LvlDraugrAmbushMelee1HDefenderMale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrAmbushMissileMale,LvlDraugrAmbushWarlock;16;22;15;3
[000965B3];9;5;WindhelmWarehouse;Warehouse;WindhelmEastEmpireFaction;WindhelmEastEmpireCompanyLocation;WindhelmInteriorTemplate03;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;234;1;0;0;0;;1;0;2;16
[0006F3EB];9;5;MainMenuCell;Main Menu Cell;;;;;;;0;1;0;0;0;0;;0;0;0;0
[000466CB];9;5;Irkngthand04;Irkngthand Sanctuary;;IrkngthandLocation;GreenCaveMedium;DwarvenFoggyImagespace;IntDungeonCaveEpicAcousticSpace;MUSDungeonFort;1;554;142;0;52;2;TreasCorpseFalmer;4;12;2;0
[000165A7];9;5;WhiterunTempleofKynareth;Temple of Kynareth;WhiterunTempleofKynarethFaction;WhiterunTempleofKynarethLocation;WhiteRunIntLightingTemplate;WhiteRunIntISKynareth;IntRoomWoodLargeTempleOfKynarethAcousticSpace;MUSTownTest;1;333;16;0;2;6;AcolyteJenssen,DanicaPureSpring,DBRecurringContact6Whiterun,T03Maurice,WhiterunTempleSicklyFarmer,WhiterunTempleWoundedSoldier;16;1;11;4
[00015283];9;5;FellglowKeep01;Fellglow Keep Dungeons;;FellglowKeepLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;2;2236;124;0;3;45;dunFellglow_LvlVampireCagedTarget,dunFellglow_LvlVampirePrisoner,dunFellglow_LvlVampirePrisoner02,dunFellglow_LvlWarlockConjurerAmbushHoldPosition,dunFellglow_LvlWarlockElementalAmbushCondescendingFHoldPosition,dunFellglow_LvlWarlockElementalAmbushHoldPosition,dunFellglow_SkeletonMeleeAlcoveSleeping1HDefender,dunFellglow_SkeletonMeleeAlcoveSleeping2HBerserker,dunFellglow_SkeletonMeleeAlcoveSleepingMissile,dunFellglow_TreasCorpseCommonerKhajiitMalePrisoner,dunFellglow_TreasCorpseVampire01,dunFellglow_TreasCorpseVampire02,dunFellglow_TreasCorpseVampire03,dunFellglow_TreasCorpseVampire04,dunFellglow_WarlockPet,dunFellglow_WarlockWolf,dunFellglowJailor,dunFellglowLvlWarlockFiringRange,dunFellglowPetSceneWarlock,dunFellglowVampireJailor,EncSkeever,LvlWarlockConjurer,LvlWarlockElemental,LvlWarlockElementalElfHaughtyM,LvlWarlockNecroAmbushDarkElfM,Orthorn,TreasCorpseCommonerKhajiitFemale,TreasCorpseCommonerNordMale,TreasCorpseSkeleton;47;9;41;42
[000139E7];9;5;IvarsteadKlimmeksHouse;Klimmek's House;IvarsteadKlimmekHouseFaction;IvarsteadKlimmeksHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSExploreForestPine;1;194;6;0;0;2;BassianusAxius,Klimmek;8;0;9;11
[000EF325];9;4;FalkreathBarracks;Falkreath Barracks;GuardFactionFalkreath;FalkreathBarracksLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;1;129;4;0;0;0;;4;0;10;6
[000AD5A1];9;4;DarkBrotherhoodSanctuary;Dark Brotherhood Sanctuary;;DarkBrotherhoodSanctuaryLocation;DefaultLightingTemplate;DefaultImageSpaceDungeon;;;1;2912;296;0;60;34;Arnbjorn,ArnbjornWerewolf,AstridEnd,Babette,Cicero,DB10_LvlPenitusOculatus_NazirFighter,DB10_LvlPenitusOculatusBattlemageArnbjornFighter,DB10_LvlPenitusOculatusMissileArnbjornFighter,DB10LvlPenitusOculatusBattlemageAmbush,DB10LvlPenitusOculatusMelee1H,DB10LvlPenitusOculatusMelee1HNoShield,DB10LvlPenitusOculatusMissile,DB10TreasCorpsePenitusOculatus,DBLis,DBLisDead,DBTreasCorpseSkeleton,FestusKrex,Gabriella,GabriellaDead,Nazir,NazirSancAttack,Veezara,VeezaraDead;73;12;57;78
[00016BDD];9;4;RiftenHoneyside;Honeyside;;RiftenHoneysideLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomStoneNarrowAcousticSpace;MUSExploreForestPine;1;598;128;0;91;3;HousecarlRiften,PlayerHouseMannequin;10;0;14;16
[00015279];9;4;FortKastav01;Fort Kastav Prison;;FortKastavLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;1094;44;0;0;3;EncSkeleton01Missile,LvlSkeletonMeleeMixed,LvlWarlockNecromancer;23;2;19;46
[00015215];9;4;ShroudedGrove01;Shrouded Grove Cave;;ShroudedGroveLocation;IceCave_HobsFall_LightingTemplate;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;1;195;10;0;0;3;LvlSprigganAmbush,LvlSprigganCompanionSnow;5;3;1;4
[00013979];9;4;KarthwastenMinersBarracks;Miner's Barracks;KarthwastenMinersBarracksFaction;KarthwastenMinersBarracksLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;1;142;3;0;0;3;Belchimac,LashGraDushnikh,Ragnar;5;0;6;8
[0007BEF7];9;3;BlackreachZcell02;Silent Ruin;;BlackreachLocation;DwarvenLightingClose;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeon;1;89;2;0;0;0;;1;1;1;1
[0004E227];9;3;XTestGrantInt2;Magic Visuals Test Hall;;;;TestGrantIntIS02;;;1;53;1;0;0;0;;11;0;0;0
[000240B7];9;3;DawnstarSilussHouse;Silus Vesuius's House;SilusVesuius;DawnstarSilussHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;115;11;0;4;1;SilusVesuius;6;0;3;4
[00016BD3];9;3;RiftenHonorhallOrphanage;Honorhall Orphanage;RiftenHonorhallOrphanageFaction;RiftenHonorhallOrphanageLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;334;18;0;0;6;ConstanceMichel,Francois,Grelod,Hroar,Runa,Samuel;8;0;14;22
[00016787];9;3;WindhelmCalixtosHouseofCuriosities;Calixto's House of Curiosities;Calixto;WindhelmCalixtosHouseOfCuriositiesLocation;WindhelmInteriorTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;317;9;0;0;1;Calixto;13;0;4;12
[0001526F];9;3;MovarthsLair01;Movarth's Lair;;MovarthsLairLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;1;1717;66;0;1;15;dunMovarthVampireBoss,EncFrostbiteSpider,EncFrostbiteSpiderLarge,LvlVampire,LvlVampireBoss,LvlVampireThrallMelee1H,LvlVampireThrallMeleeBerserker,LvlVampireThrallMeleeEvenTonedM,LvlVampireThrallMissileGuard,TreasCorpseCommonerNordFemale,TreasCorpseCommonerNordMale,TreasCorpseCommonerRedguardMale;35;5;16;9
[0005015D];9;2;NarzulburBasement;Mauhulakh's Cellar;TownNarzulburFaction;NarzulburMauhulakhsLonghouseLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntDungeonCave;MUSExploreTundra;1;157;1;0;0;0;;2;0;0;8
[0002E521];9;2;TwilightSepulcher02;Twilight Sepulcher Inner Sanctum;;TwilightSepulcherLocation;BorderWallTransTemplate;DA14Imagespace;IntDungeonCave;MUSDungeonCave;4;202;26;0;3;2;Nocturnal,TG09TreasCorpseAnders;11;3;1;0
[0001677D];9;2;WindhelmHouseofClanCruelSea;House of Clan Cruel-Sea;WindhelmCruelSeaFaction;WindhelmHouseOfClanCruelSeaLocation;WindhelmInteriorTemplate02;;IntRoomWoodMediumAcousticSpace;MUSTownTest;5;896;11;0;1;4;Grimvar,Hillevi,IdesaSadri,Torsten;10;0;13;37
[00016205];9;2;BrandyMugFarm;Brandy-Mug Farm;Bolfrida;BrandyMugFarmInteriorLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;112;1;0;0;1;Bolfrida;5;0;5;3
[00015265];9;2;HalldirsCairn01;Halldir's Cairn;;HalldirsCairnLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;5;2228;133;0;4;22;dunHalldirs_LvlBanditGhostMelee1HAmbush,dunHalldirs_LvlBanditGhostMeleeBerserkerAmbush,dunHalldirs_LvlBanditGhostMeleeTankAmbush,dunHalldirs_LvlBanditGhostMissileAmbush,dunHalldirs_LvlBanditGhostMissileAmbushHoldPos256,dunHalldirs_LvlBanditGhostWizardAmbush,dunHalldirsBoss,dunHalldirsBoss_HalldirFire,dunHalldirsBoss_HalldirFrost,dunHalldirsBoss_HalldirStorm,dunHalldirsDeadBandit01,dunHalldirsDeadBandit02,dunHalldirsDeadBandit03,LvlDraugrAmbushBossMale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HMale;33;14;25;16
[00015201];9;2;TolvaldsCave01;Tolvald's Cave;;TolvaldsCaveLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;3;1304;85;0;3;19;LvlAnimalMountainSnowPredator,LvlFalmerAmbushMelee,LvlFalmerAmbushShaman,LvlFalmerMelee,LvlFalmerMeleeGuard,LvlFalmerMissile,LvlFalmerMissileHoldPosition256,LvlFalmerShamanGuard,LvlFrostbiteSpiderNoGiant,TreasCorpseBanditImperialFemale,TreasCorpseHunterRedguardM;38;5;13;18
[00013901];9;2;KynesgroveSteamscorchGullyMine;Steamscorch Mine;;KynesgroveSteamscorchGullyMineLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonFort;2;399;12;0;1;3;GannaUriel,GemmaUriel,Roggi;11;4;20;20
[0007BC27];9;1;UtteringHillsCave01;Uttering Hills Cave;;UtteringHillsCampLocation;IceCaveClose;IceMineImagespace;IntDungeonCaveIce01;MUSDungeonIce;2;619;39;0;0;17;EncTGSummerset01Melee1HHighElfM,Linwe,LvlBanditBoss,LvlBanditMelee1H,LvlBanditMelee2H,LvlBanditMissile;37;5;13;8
[0002D3E7];9;1;GoldenglowEstate03;Goldenglow Estate Basement;;GoldenglowEstateLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;3;501;14;0;0;3;TG02MercenaryBasement01,TG02MercenaryBasement02;17;0;4;5
[0001B147];9;1;BilegulchMine;Bilegulch Mine;;BilegulchMineLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonCave;1;342;19;0;0;1;LvlBanditBossOrcM;10;3;10;4
[0001A337];9;1;LostKnifeHideout02;Lost Knife Hideout;;LostKnifeHideoutLocation;AlikrBaseLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;4;1378;40;0;0;17;DunLostKnifeBanditBoss,DunLostKnifeBanditTalk02a,DunLostKnifeBanditTalk02b,DunLostKnifeSabreCat,EncBearCave,EncWolf,LvlBanditMelee1H,LvlBanditMeleeAny,LvlBanditMissile,TreasCorpseBanditBretonMale,TreasCorpseBanditNordMale,TreasCorpseBanditRedguardMale;26;12;35;28
[000196B7];9;1;WarehouseCarry;Warehouse Carry;;;DefaultLightingTemplate;BleakFallsBarrowImagespace01;;;1;89;10;0;0;2;TestCarryBasket,TestCarryFirewood;4;0;6;0
[000161FB];9;1;HollyfrostFarm;Hollyfrost Farm;Tulvur;HollyfrostFarmInteriorLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSExploreMountain;1;181;3;0;0;3;TiberDog,Tulvur,YsgramorDog;6;0;7;12
[00013A87];9;1;DawnstarBrinasHouse;Brina's House;DawnstarBrinaHouseFaction;DawnstarBrinasHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;141;4;0;0;2;BrinaMerilis,HorikHalfhand;5;0;7;8
[00033779];9;0;Gloomreach02;Gloomreach Hive;;GloomreachLocation;FalmerTemplateMedium;FalmerImageSpace01;;MUSDungeonCave;6;1161;20;0;0;9;EncChaurus,LvlFalmerBoss,LvlFalmerMelee,LvlFalmerMissile,TreasCorpseSkeletonRigid;24;9;0;3
[0002D5D1];9;0;CronvangrHall02;Cronvangr Broodlair;;CronvangrHallLocation;CidhnaMine_LightingTemplate;CaveImageSpace;IntDungeonCave;MUSDungeonCave;4;374;22;0;0;6;EncFrostbiteSpider,LvlFrostbiteSpiderAllAmbush;14;2;2;4
[000161F1];9;0;MixwaterMillGilfresHouse;Gilfre's House;MixwaterMillGilfreHouseFaction;MixwaterMillGilfresHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;1;140;3;0;0;1;Gilfre;5;0;5;3
[00015251];9;0;LostKnifeHideout01;Lost Knife Cave;;LostKnifeHideoutLocation;AlikrBaseLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;3;1166;49;0;0;11;DunLostKnifeBanditTalk01a,DunLostKnifeBanditTalk01b,LvlBanditMelee1H,LvlBanditMeleeAny,LvlBanditMissile;25;29;12;17
[00013A7D];9;0;DragonBridgeLumberCamp;Dragon Bridge Lumber Camp;DragonBridgeHorgeirHouse;DragonBridgeLumberCampLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;1;191;2;0;0;0;;4;0;4;13
[00030442];8;9;Bthardamz03;Bthardamz Arcanex;;BthardamzLocation;DwarvenLightingFar;DwarvenImagespace01;IntDungeonDwemerMedium;MUSDungeon;3;1021;68;0;4;14;DA13Orchendor,LvlDwarvenCenturion,LvlDwarvenSphere,LvlDwarvenSphereAmbush,LvlDwarvenSpider,LvlDwarvenSpiderAmbush;33;0;41;2
[000152AA];8;9;Ustengrav02;Ustengrav Depths;;UstengravLocation;UstengravLarge;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;17;3202;129;0;14;29;EncSkeleton01AmbushMelee2H,EncSkeleton01Melee1Hshield,EncSkeleton01Missile,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrMelee1HMale,LvlDraugrMelee2HBerserkerMale,LvlDraugrMelee2HMale,LvlDraugrMissileMale,LvlDraugrWarlockMale,LvlFrostbiteSpiderAllAmbush,LvlFrostbiteSpiderNoGiantHoldPosition1024,LvlFrostbiteSpiderNoGiantHoldPosition256,TreasCorpseDraugrFemale,TreasCorpseDraugrMale,TreasCorpseSkeleton;78;21;31;29
[00013A72];8;9;FalkreathCorpselightFarm;Corpselight Farm;FalkreathCorpselightFarmFaction;FalkreathCorpselightFarmLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;1;148;2;0;0;2;IndaraCaerellia,Mathies;5;0;4;8
[000571B4];8;8;NchuandZel03;Nchuand-Zel Armory;;NchuandZelLocation;NchuandZelMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeonFort;1;526;27;0;0;8;dunNchuandErj,LvlDwarvenSphereAmbush,LvlFalmerBoss,LvlFalmerCompanion,LvlFalmerMissile,LvlFalmerShaman;15;1;4;3
[00042BEC];8;8;Mistwatch03;Mistwatch East Tower;;MistwatchLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;180;13;0;0;1;dunMistwatchFjola;5;0;6;1
[00037EE0];8;8;SolitudeBlackSmith;Solitude Blacksmith;SolitudeBlacksmithFaction;SolitudeBlacksmithLocation;SolitudeInteriors;SolitudeInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSTownTest;1;556;6;0;0;1;Heimvar;14;1;9;22
[00016A10];8;8;SolitudeBitsandPieces;Bits and Pieces;SolitudeBitsAndPiecesFaction;SolitudeBitsAndPiecesLocation;SolitudeInteriors;SolitudeInterior_Liz;IntRoomStoneNarrowAcousticSpace;MUSTownTest;1;611;9;0;1;3;Beirand,Kayd,Sayma;18;2;12;31
[000152A0];8;8;CrystaldriftCave01;Crystaldrift Cave;;CrystaldriftCaveLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;2;358;21;0;0;5;Gadnor,LvlAnimalForestPredator;8;3;5;3
[0001523C];8;8;MorKhazgurMine;Mor Khazgur Mine;TownMorKhazgurFaction;MorKhazgurMineLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;1;452;13;0;0;2;Ghamorz,Gul;14;3;12;7
[00013A68];8;8;HelgenTheLostMansReprieve;The Lost Man's Reprieve;;HelgenTheLostMansReprieveLocation;;DefaultImageSpaceDungeon;;MUSTavern;1;16;1;0;0;0;;2;0;3;0
[00013810];8;8;WinterholdCollegeArcanaeum;The Arcanaeum;UraggroShub;WinterholdCollegeArcanaeumLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneLargeAcousticSpace;_NONE;1;326;18;0;3;1;UraggroShub;7;0;24;37
[0001DB4E];8;7;WhiterunWarmaidens;Warmaiden's;WhiterunWarmaidensFaction;WhiterunWarmaidensLocation;WhiteRunIntLightingTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;4;262;41;0;0;2;AdrianneAvenicci,Ulfberth;8;0;10;12
[00016A06];8;7;SolitudeProudspireManor;Proudspire Manor;;SolitudeProudspireManorLocation;SolitudeInteriors;SolitudeInteriorLgIS;IntRoomStoneMediumAcousticSpace;MUSTownTest;1;1216;186;0;134;3;HousecarlSolitude,PlayerHouseMannequin;26;1;29;42
