FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[0006DAA0];4;8;ThalmorEmbassy04;Thalmor Embassy, Barracks;;ThalmorEmbassyLocation;SolitudeInteriorFarms;SolitudeInterior_Liz;IntRoomWoodMediumAcousticSpace;MUSDungeonFort;0;8;0;0;0;8;ThalmorEmbassyGuardDayShift01,ThalmorEmbassyGuardDayShift02,ThalmorEmbassyGuardDayShift03,ThalmorEmbassyGuardDayShift04,ThalmorEmbassyGuardNightShift01,ThalmorEmbassyGuardNightShift02,ThalmorEmbassyGuardNightShift03,ThalmorEmbassyGuardNightShift04;0;0;0;0
[0001529C];4;8;DeepwoodRedoubt01;Deepwood Redoubt;;DeepwoodRedoubtLocation;IceCave_HobsFall_LightingTemplate;IceMineImagespace;IntDungeonCaveIce02Large;MUSDungeonIce;0;1;0;0;0;0;;1;0;0;0
[00015224];4;6;RedoransRetreat01;Redoran's Retreat;;RedoransRetreatLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;5;0;0;0;0;;4;0;0;0
[0005F536];4;5;Harmugstahl01;Harmugstahl;;HarmugstahlLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;2;0;0;0;0;;2;0;0;0
[01002FD4];4;4;ccPlaceholder06Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[00015206];4;3;StillbornCave01;Stillborn Cave;;StillbornCaveLocation;IceCaveMedium;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;37;0;8;0;0;;29;0;0;0
[010030EC];4;2;ccPlaceholder12Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;1;0;0;0;0;;0;0;0;0
[0007DCFC];4;2;ThalmorEmbassy02;Thalmor Embassy, Elenwen's Solar;;ThalmorEmbassyLocation;ThalmorInterior;ThalmorInteriorIS;IntRoomStoneMediumAcousticSpace;MUSDungeonFort;0;0;0;0;0;0;;0;0;0;0
[00016778];4;2;WindhelmHjerim;Hjerim;;WindhelmHjerimLocation;WindhelmInteriorTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;5;4;0;0;0;;0;0;0;4
[010030E2];4;1;ccPlaceholder21Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;1;0;0;0;;0;0;0;0
[000336FB];3;8;Valthume02;Valthume Catacombs;;ValthumeLocation;DraugrPriestClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;1;0;0;0
[0002FD85];3;7;ForsakenCave02;Forsaken Crypt;;ForsakenCaveLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonIce;0;3;1;1;1;0;;0;0;0;0
[000165B5];3;7;WhiterunJorrvaskr;Jorrvaskr;CompanionsFaction;WhiterunJorrvaskrLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;MUSCastle;0;2;0;0;0;0;;0;0;0;0
[000CAB91];3;5;WinterholdCollegeHallofAttainment;Hall of Attainment;;WinterholdCollegeDormitory2Location;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneLargeAcousticSpace;_NONE;0;1;1;0;0;1;Enthir;0;0;0;0
[01002FD3];3;4;ccPlaceholder05Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[00043FAB];3;4;HaltedStreamCamp01;Halted Stream Camp;;HaltedStreamCampLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonFort;0;2;1;0;0;0;;0;0;1;0
[010030EB];3;2;ccPlaceholder13Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;1;0;0;0;0;;0;0;0;0
[000152C3];3;2;Alftand01;Alftand Glacial Ruins;;AlftandLocation;IceCave_HobsFall_LightingTemplate;IceImagespace;IntDungeonDwemerLarge;MUSDungeon;0;13;0;2;0;0;;11;0;0;0
[000151FB];3;2;Volunruud01;Volunruud;;VolunruudLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[010030E1];3;1;ccPlaceholder23Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[000A5A71];3;1;GeirmundsHall01;Geirmund's Hall;;GeirmundsHallLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;1;0;0;1;dunGeirmundSigdis;0;0;0;0
[0007947A];2;6;WhiterunJorrvaskrBasement;Jorrvaskr Living Quarters;CompanionsFaction;WhiterunJorrvaskrBasementLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;MUSCastle;0;7;1;0;0;1;AelaTheHuntress;0;0;0;0
[0003B698];2;5;RiftenRatway01;The Ratway;;RiftenRatwayLocation;RiftenRatwayClose;RiftenRatway_Imagespace;IntDungeonFortAcousticSpace;MUSDungeonFort;1;7;5;0;0;0;;0;0;0;0
[01002FD2];2;4;ccPlaceholder04Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;1;0;0;0;;0;0;0;0
[010030EA];2;2;ccPlaceholder14Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[00016776];2;2;WindhelmArgonianAssemblage;Argonian Assemblage;WindhelmArgonianFaction;WindhelmArgonianAssemblageLocation;WindhelmInteriorTemplate02;DefaultImageSpaceDungeon;IntRoomStoneLargeAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[00013A8A];2;2;DarkwaterCrossingGoldenrockMine;Goldenrock Mine;;DarkwaterCrossingGoldenRockMineLocation;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonCave;0;5;0;0;0;0;;0;0;0;2
[010030E0];2;1;ccPlaceholder24Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[000BBCB2];2;0;WEMerchantChests;Warehouse Bookshelves;;;DefaultLightingTemplate;DefaultImageSpace;;;0;1;1;0;0;0;;0;0;0;1
[00054B6F];1;9;Mzulft03;Mzulft Aedrome;;MzulftLocation;DefaultLightingTemplate;DwarvenFoggyImagespace;IntDungeonDwemerMedium;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[000216BB];1;9;HaemarsShame02;Haemar's Shame;;HaemarsShameLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[0001523F];1;9;Mzulft01;Mzulft;;MzulftLocation;DwarvenLightingMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeonFort;0;4;0;3;0;0;;1;0;0;0
[00097299];1;6;WindhelmPalaceUpstairs01;Palace of the Kings Upstairs;WindhelmPalace;WindhelmPalaceOfTheKingsLocation;WindhelmInteriorTemplate02;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSCastle;0;6;6;0;0;0;;0;0;1;0
[01002FD1];1;4;ccPlaceholder03Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[010030E9];1;2;ccPlaceholder15Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[010030DF];1;1;ccPlaceholder25Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[00016DFA];0;9;MarkarthVlindrelHall;Vlindrel Hall;;MarkarthVlindrelHallLocation;MarkarthLightingClose;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;1;1;0;0;0;;0;0;0;0
[000DDF7C];0;8;AnisesCabin01;Cellar;HagravenFaction;AnisesCabinLocation;CidhnaMine_LightingTemplateClose;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSExploreForestPine;0;5;2;0;0;0;;0;0;1;0
[00097298];0;6;WindhelmPalaceUpstairs02;Palace of the Kings Upstairs;WindhelmPalace;WindhelmPalaceOfTheKingsLocation;WindhelmLightingTemplate;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSCastle;0;8;6;0;0;0;;0;0;0;0
[000165A8];0;6;WhiterunBreezehome;Breezehome;;WhiterunBreezehomeLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;2;2;0;1;1;HousecarlWhiterun;0;0;0;0
[01002FD0];0;4;ccPlaceholder02Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[00058B4C];0;4;NchuandZel06;Nchuand-Zel Control;;NchuandZelLocation;NchuandZelMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeonFort;0;2;0;0;0;0;;0;0;0;0
[010030E8];0;2;ccPlaceholder16Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;5;0;0;0;0;;0;0;0;0
[0001525C];0;2;LargashburShagrolsLonghouse;Largashbur Longhouse;TownLargashburFaction;LargashburLonghouseLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntRoomStoneMediumAcousticSpace;MUSExploreForestPine;0;3;1;0;0;1;Ugor;0;0;0;0
[00027F1A];0;1;ThalmorEmbassy05;Reeking Cave;;ThalmorEmbassyLocation;DefaultLightingTemplate;BleakFallsBarrowImagespace01;IntDungeonCave;MUSDungeonFort;0;3;3;0;0;0;;0;0;0;0
[00027D1C];0;0;KilkreathRuins03;Kilkreath Catacombs;;KilkreathRuinsLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;0;7;0;1;0;0;;6;0;0;0
